log,label,threat_type
Jan 22 15:00:17 server3 NetworkManager[2888]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 17 16:07:46 server3 postfix/smtpd[3858]: connect from web.example.com[192.168.163.108],0,normal
Jan 28 10:18:16 server3 cron[5262]: (user1) CMD (/usr/bin/update.sh),0,normal
Jan 29 22:15:41 server2 NetworkManager[6160]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 16 17:20:23 server3 sshd[2759]: Accepted publickey for service from 192.168.186.180 port 22 ssh2,0,normal
"Jan 26 17:43:45 server1 kernel: [72333] USB disconnect, address 7",0,normal
Jan 5 11:23:21 server1 NetworkManager[3209]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 4 01:09:24 server2 cron[5089]: (service) CMD (/usr/bin/update.sh),0,normal
Jan 13 18:56:56 server1 systemd[1]: Started User Manager for UID 1746,0,normal
"Jan 27 18:26:21 server3 kernel: [14235] USB disconnect, address 1",0,normal
Jan 30 02:02:02 server3 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
"Jan 7 05:24:20 server3 apache2[3886]: 192.168.71.29 - - [18/Jan/2024:07:11:20 +0000] ""GET /api/status HTTP/1.1"" 200 3928",0,normal
Jan 11 03:01:07 server1 postfix/smtpd[7041]: connect from mail.example.com[192.168.21.111],0,normal
"Jan 15 23:54:46 server1 kernel: [42392] USB disconnect, address 7",0,normal
Jan 15 23:11:50 server4 postfix/smtpd[3809]: connect from mail.example.com[192.168.231.103],0,normal
Jan 25 22:08:23 server2 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 11 02:27:59 server3 postfix/smtpd[3700]: connect from web.example.com[192.168.208.251],0,normal
"Jan 28 01:30:19 server3 apache2[9886]: 192.168.191.137 - - [21/Jan/2024:00:44:46 +0000] ""GET /index.html HTTP/1.1"" 200 3297",0,normal
Jan 24 04:19:05 server1 NetworkManager[4188]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 12 17:39:58 server4 cron[1284]: (user1) CMD (/usr/bin/update.sh),0,normal
Jan 22 09:19:10 server3 cron[2638]: (service) CMD (/usr/bin/update.sh),0,normal
"Jan 9 13:49:32 server4 apache2[5112]: 192.168.67.19 - - [24/Jan/2024:06:16:39 +0000] ""GET /about.html HTTP/1.1"" 200 2881",0,normal
Jan 14 09:46:31 server1 sshd[5190]: Accepted publickey for admin from 192.168.192.236 port 22 ssh2,0,normal
"Jan 29 22:55:28 server1 kernel: [35316] USB disconnect, address 2",0,normal
Jan 9 02:17:56 server1 cron[9237]: (service) CMD (/usr/bin/backup.sh),0,normal
Jan 5 04:55:14 server4 postfix/smtpd[5051]: connect from mail.example.com[192.168.147.106],0,normal
Jan 23 04:37:56 server1 NetworkManager[5820]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 19 04:57:32 server4 postfix/smtpd[2844]: connect from mail.example.com[192.168.127.127],0,normal
Jan 22 16:48:28 server1 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
"Jan 9 15:29:33 server4 kernel: [85448] USB disconnect, address 3",0,normal
"Jan 15 21:16:41 server3 apache2[7478]: 192.168.72.65 - - [25/Jan/2024:13:34:02 +0000] ""GET /index.html HTTP/1.1"" 200 1127",0,normal
Jan 21 10:41:07 server1 postfix/smtpd[8965]: connect from mail.example.com[192.168.27.183],0,normal
Jan 22 07:22:45 server1 systemd[1]: Started User Manager for UID 1183,0,normal
"Jan 24 18:09:50 server3 apache2[1841]: 192.168.125.195 - - [20/Jan/2024:12:51:37 +0000] ""GET /api/status HTTP/1.1"" 200 1596",0,normal
Jan 20 20:18:57 server1 NetworkManager[5374]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 1 17:35:54 server4 systemd[1]: Started User Manager for UID 1173,0,normal
"Jan 19 17:00:47 server4 apache2[8876]: 192.168.188.34 - - [01/Jan/2024:14:26:53 +0000] ""GET /contact.html HTTP/1.1"" 200 4541",0,normal
Jan 25 08:50:30 server3 postfix/smtpd[7541]: connect from web.example.com[192.168.143.126],0,normal
Jan 20 09:43:14 server1 NetworkManager[4470]: <info> device (eth0): state change: activated -> disconnected,0,normal
"Jan 1 08:24:45 server2 kernel: [27149] USB disconnect, address 4",0,normal
Jan 2 15:08:46 server3 systemd[1]: Started User Manager for UID 1358,0,normal
Jan 27 06:06:56 server4 cron[9475]: (service) CMD (/usr/bin/backup.sh),0,normal
Jan 9 08:40:31 server3 postfix/smtpd[8100]: connect from web.example.com[192.168.173.180],0,normal
"Jan 10 08:28:45 server2 apache2[5755]: 192.168.46.196 - - [18/Jan/2024:03:50:27 +0000] ""GET /contact.html HTTP/1.1"" 200 1165",0,normal
Jan 27 19:59:02 server2 cron[6287]: (www-data) CMD (/usr/bin/backup.sh),0,normal
Jan 9 21:11:54 server3 cron[6851]: (www-data) CMD (/usr/bin/backup.sh),0,normal
Jan 22 13:45:47 server1 cron[1215]: (user1) CMD (/usr/bin/backup.sh),0,normal
Jan 12 14:42:55 server1 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 21 01:38:57 server1 sshd[3444]: Accepted publickey for service from 192.168.113.156 port 22 ssh2,0,normal
"Jan 13 03:12:01 server3 kernel: [89648] USB disconnect, address 2",0,normal
Jan 3 01:26:47 server2 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
"Jan 24 15:42:41 server3 apache2[3348]: 192.168.174.147 - - [13/Jan/2024:12:57:02 +0000] ""GET /api/status HTTP/1.1"" 200 2486",0,normal
Jan 8 00:39:31 server4 cron[5394]: (admin) CMD (/usr/bin/update.sh),0,normal
"Jan 6 08:56:01 server3 apache2[2304]: 192.168.245.252 - - [24/Jan/2024:03:11:34 +0000] ""GET /contact.html HTTP/1.1"" 200 4598",0,normal
Jan 21 09:45:13 server4 sshd[4371]: Accepted publickey for service from 192.168.209.1 port 22 ssh2,0,normal
Jan 7 08:32:13 server1 NetworkManager[6274]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 4 04:53:45 server2 sshd[2082]: Accepted publickey for admin from 192.168.210.2 port 22 ssh2,0,normal
Jan 29 13:44:21 server3 systemd[1]: Started User Manager for UID 1339,0,normal
"Jan 17 04:27:45 server2 apache2[4833]: 192.168.77.122 - - [20/Jan/2024:02:58:21 +0000] ""GET /about.html HTTP/1.1"" 200 3679",0,normal
"Jan 14 08:07:12 server3 apache2[2123]: 192.168.201.220 - - [03/Jan/2024:12:41:18 +0000] ""GET /about.html HTTP/1.1"" 200 2062",0,normal
Jan 18 05:55:06 server1 sshd[5943]: Accepted publickey for service from 192.168.205.8 port 22 ssh2,0,normal
Jan 22 04:20:22 server3 sshd[2693]: Accepted publickey for user1 from 192.168.53.190 port 22 ssh2,0,normal
Jan 5 06:02:46 server4 systemd[1]: Started User Manager for UID 1773,0,normal
"Jan 26 16:24:42 server4 kernel: [86573] USB disconnect, address 2",0,normal
Jan 12 09:10:13 server4 NetworkManager[3138]: <info> device (eth0): state change: activated -> disconnected,0,normal
"Jan 24 10:57:08 server1 apache2[2050]: 192.168.154.212 - - [17/Jan/2024:01:45:24 +0000] ""GET /index.html HTTP/1.1"" 200 3414",0,normal
Jan 19 04:10:20 server3 systemd[1]: Started User Manager for UID 1813,0,normal
Jan 9 06:19:51 server1 postfix/smtpd[2311]: connect from web.example.com[192.168.192.109],0,normal
Jan 22 04:17:43 server1 postfix/smtpd[3135]: connect from web.example.com[192.168.136.29],0,normal
Jan 27 01:30:02 server3 sshd[7109]: Accepted publickey for www-data from 192.168.157.188 port 22 ssh2,0,normal
Jan 3 02:20:18 server3 postfix/smtpd[5611]: connect from web.example.com[192.168.155.230],0,normal
Jan 5 14:22:00 server2 cron[6668]: (admin) CMD (/usr/bin/update.sh),0,normal
Jan 28 03:13:47 server4 sshd[9245]: Accepted publickey for user1 from 192.168.24.116 port 22 ssh2,0,normal
Jan 25 17:02:34 server3 cron[4738]: (service) CMD (/usr/bin/cleanup.sh),0,normal
Jan 20 18:48:31 server3 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 17 13:57:29 server2 cron[7955]: (admin) CMD (/usr/bin/cleanup.sh),0,normal
Jan 9 18:21:27 server1 sshd[2609]: Accepted publickey for admin from 192.168.144.156 port 22 ssh2,0,normal
"Jan 13 15:11:20 server3 apache2[8095]: 192.168.252.195 - - [02/Jan/2024:01:32:43 +0000] ""GET /contact.html HTTP/1.1"" 200 553",0,normal
"Jan 30 01:19:28 server3 apache2[5170]: 192.168.167.4 - - [21/Jan/2024:02:37:31 +0000] ""GET /about.html HTTP/1.1"" 200 4887",0,normal
Jan 20 00:35:54 server4 NetworkManager[7645]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 26 19:01:25 server3 sshd[9885]: Accepted publickey for www-data from 192.168.99.144 port 22 ssh2,0,normal
Jan 2 17:31:24 server4 systemd[1]: Started User Manager for UID 1036,0,normal
Jan 28 16:02:54 server3 systemd[1]: Started User Manager for UID 1322,0,normal
Jan 15 02:08:38 server4 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 12 20:14:24 server2 systemd[1]: Started User Manager for UID 1455,0,normal
Jan 28 03:17:49 server3 cron[4016]: (www-data) CMD (/usr/bin/cleanup.sh),0,normal
Jan 18 17:57:07 server3 NetworkManager[6948]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 28 04:52:54 server4 postfix/smtpd[2315]: connect from web.example.com[192.168.64.4],0,normal
"Jan 4 16:23:27 server2 apache2[5224]: 192.168.162.22 - - [20/Jan/2024:22:52:58 +0000] ""GET /api/status HTTP/1.1"" 200 2373",0,normal
Jan 3 12:08:28 server4 postfix/smtpd[9010]: connect from web.example.com[192.168.59.81],0,normal
Jan 13 16:15:30 server1 NetworkManager[1684]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 18 22:56:37 server2 systemd[1]: Started User Manager for UID 1382,0,normal
Jan 4 11:28:58 server3 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 13 07:43:15 server2 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 8 19:00:21 server2 postfix/smtpd[9308]: connect from web.example.com[192.168.173.100],0,normal
Jan 30 18:08:12 server3 NetworkManager[4667]: <info> device (eth0): state change: activated -> disconnected,0,normal
"Jan 21 17:39:20 server2 kernel: [10737] USB disconnect, address 3",0,normal
"Jan 30 22:51:32 server1 kernel: [15334] USB disconnect, address 7",0,normal
Jan 23 00:56:09 server2 cron[2773]: (service) CMD (/usr/bin/update.sh),0,normal
Jan 24 00:03:30 server4 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 28 12:50:30 server1 postfix/smtpd[9387]: connect from mail.example.com[192.168.23.153],0,normal
"Jan 11 05:41:44 server4 apache2[8593]: 192.168.9.254 - - [17/Jan/2024:20:11:10 +0000] ""GET /index.html HTTP/1.1"" 200 1626",0,normal
Jan 1 06:21:47 server1 sshd[3657]: Accepted publickey for service from 192.168.130.209 port 22 ssh2,0,normal
Jan 13 04:38:24 server1 sshd[2122]: Accepted publickey for www-data from 192.168.24.6 port 22 ssh2,0,normal
Jan 4 23:30:23 server3 NetworkManager[9495]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 9 18:13:35 server3 sshd[4415]: Accepted publickey for admin from 192.168.54.94 port 22 ssh2,0,normal
Jan 30 01:14:53 server3 systemd[1]: Started User Manager for UID 1343,0,normal
Jan 22 16:57:52 server4 cron[7633]: (service) CMD (/usr/bin/backup.sh),0,normal
Jan 2 03:40:22 server2 systemd[1]: Started User Manager for UID 1341,0,normal
Jan 7 00:55:15 server1 cron[8200]: (user1) CMD (/usr/bin/update.sh),0,normal
"Jan 28 06:21:16 server3 kernel: [31281] USB disconnect, address 6",0,normal
"Jan 25 05:13:44 server4 kernel: [88455] USB disconnect, address 7",0,normal
Jan 14 14:03:19 server4 cron[3419]: (service) CMD (/usr/bin/update.sh),0,normal
Jan 6 02:38:04 server4 NetworkManager[3893]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 30 00:22:58 server3 systemd[1]: Started User Manager for UID 1227,0,normal
Jan 11 09:00:46 server3 NetworkManager[2153]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 1 19:44:29 server1 sshd[9951]: Accepted publickey for user1 from 192.168.237.36 port 22 ssh2,0,normal
"Jan 11 13:24:35 server1 apache2[1395]: 192.168.8.229 - - [21/Jan/2024:09:02:45 +0000] ""GET /index.html HTTP/1.1"" 200 449",0,normal
"Jan 22 04:17:00 server1 kernel: [29841] USB disconnect, address 9",0,normal
Jan 30 01:00:43 server2 sshd[1706]: Accepted publickey for service from 192.168.70.125 port 22 ssh2,0,normal
"Jan 30 06:19:50 server2 kernel: [72019] USB disconnect, address 4",0,normal
Jan 9 00:47:34 server4 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 17 16:39:04 server3 postfix/smtpd[5095]: connect from web.example.com[192.168.84.92],0,normal
"Jan 17 10:59:33 server4 kernel: [90950] USB disconnect, address 9",0,normal
Jan 16 19:11:44 server4 systemd[1]: Started User Manager for UID 1263,0,normal
Jan 6 19:54:17 server2 systemd[1]: Started User Manager for UID 1136,0,normal
Jan 24 21:20:18 server4 postfix/smtpd[7936]: connect from web.example.com[192.168.245.119],0,normal
Jan 28 04:11:30 server3 NetworkManager[4121]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 27 12:38:12 server2 systemd[1]: Started User Manager for UID 1711,0,normal
Jan 3 03:25:47 server2 cron[2725]: (www-data) CMD (/usr/bin/cleanup.sh),0,normal
Jan 23 05:53:56 server3 sshd[9598]: Accepted publickey for admin from 192.168.123.117 port 22 ssh2,0,normal
Jan 10 16:48:33 server3 postfix/smtpd[3682]: connect from web.example.com[192.168.103.11],0,normal
Jan 20 04:54:47 server3 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 2 19:35:30 server4 cron[4985]: (user1) CMD (/usr/bin/cleanup.sh),0,normal
"Jan 3 16:02:21 server1 kernel: [50086] USB disconnect, address 1",0,normal
Jan 20 00:06:01 server3 sshd[5817]: Accepted publickey for admin from 192.168.193.19 port 22 ssh2,0,normal
"Jan 22 07:13:06 server3 kernel: [62471] USB disconnect, address 3",0,normal
Jan 5 00:08:56 server1 cron[7367]: (admin) CMD (/usr/bin/backup.sh),0,normal
Jan 23 23:08:18 server1 postfix/smtpd[9184]: connect from mail.example.com[192.168.21.180],0,normal
Jan 19 01:22:38 server1 cron[3497]: (www-data) CMD (/usr/bin/backup.sh),0,normal
"Jan 6 02:39:39 server4 kernel: [29015] USB disconnect, address 9",0,normal
Jan 12 01:21:55 server4 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 9 04:28:33 server3 NetworkManager[4544]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 30 09:44:45 server1 postfix/smtpd[1022]: connect from web.example.com[192.168.91.250],0,normal
Jan 24 16:32:44 server1 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 25 06:03:34 server3 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 28 14:12:26 server4 systemd[1]: Started User Manager for UID 1978,0,normal
Jan 28 18:21:08 server1 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
"Jan 18 09:07:55 server2 kernel: [81354] USB disconnect, address 1",0,normal
Jan 18 18:59:35 server4 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 23 14:17:56 server2 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
"Jan 22 04:12:43 server4 kernel: [69008] USB disconnect, address 1",0,normal
"Jan 15 09:38:30 server2 kernel: [58594] USB disconnect, address 3",0,normal
Jan 29 06:08:30 server4 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
"Jan 2 15:27:41 server3 kernel: [78602] USB disconnect, address 5",0,normal
Jan 9 08:42:57 server3 postfix/smtpd[5647]: connect from mail.example.com[192.168.55.73],0,normal
Jan 18 11:22:52 server2 cron[8847]: (user1) CMD (/usr/bin/update.sh),0,normal
Jan 29 17:52:13 server4 systemd[1]: Started User Manager for UID 1006,0,normal
"Jan 18 22:38:41 server3 apache2[8813]: 192.168.52.188 - - [13/Jan/2024:13:00:42 +0000] ""GET /index.html HTTP/1.1"" 200 3755",0,normal
Jan 27 11:27:29 server4 postfix/smtpd[3703]: connect from web.example.com[192.168.222.28],0,normal
Jan 24 09:01:29 server3 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 7 23:12:55 server3 sshd[9241]: Accepted publickey for www-data from 192.168.204.15 port 22 ssh2,0,normal
Jan 6 16:34:36 server4 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
Jan 17 17:41:24 server4 NetworkManager[2455]: <info> device (eth0): state change: activated -> disconnected,0,normal
"Jan 21 20:17:16 server1 kernel: [30098] USB disconnect, address 5",0,normal
Jan 6 08:07:49 server3 cron[7205]: (service) CMD (/usr/bin/cleanup.sh),0,normal
Jan 21 20:39:25 server3 systemd[1]: Started User Manager for UID 1570,0,normal
"Jan 5 04:48:44 server1 apache2[9700]: 192.168.79.233 - - [30/Jan/2024:09:45:24 +0000] ""GET /contact.html HTTP/1.1"" 200 2824",0,normal
Jan 22 09:47:34 server4 NetworkManager[1978]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 1 10:01:44 server3 systemd[1]: Started User Manager for UID 1551,0,normal
Jan 14 18:39:56 server3 sshd[4008]: Accepted publickey for service from 192.168.129.187 port 22 ssh2,0,normal
Jan 18 14:39:08 server2 postfix/smtpd[9204]: connect from mail.example.com[192.168.188.34],0,normal
Jan 21 14:31:20 server3 dhcpd: DHCPDISCOVER from 00:11:22:33:44:55 via eth0,0,normal
"Jan 5 03:52:58 server2 apache2[5222]: 192.168.110.234 - - [29/Jan/2024:13:58:30 +0000] ""GET /api/status HTTP/1.1"" 200 4053",0,normal
Jan 13 08:40:11 server4 cron[3978]: (user1) CMD (/usr/bin/update.sh),0,normal
Jan 23 07:26:15 server2 sshd[6119]: Accepted publickey for user1 from 192.168.151.208 port 22 ssh2,0,normal
Jan 1 12:36:12 server1 cron[7604]: (admin) CMD (/usr/bin/update.sh),0,normal
Jan 21 14:53:23 server3 postfix/smtpd[3775]: connect from mail.example.com[192.168.182.51],0,normal
Jan 15 05:19:12 server3 NetworkManager[7964]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 5 14:29:10 server4 sshd[3590]: Accepted publickey for www-data from 192.168.14.75 port 22 ssh2,0,normal
Jan 30 13:46:59 server3 postfix/smtpd[4347]: connect from web.example.com[192.168.117.176],0,normal
Jan 23 13:14:38 server1 cron[4047]: (admin) CMD (/usr/bin/cleanup.sh),0,normal
Jan 10 16:58:51 server2 systemd[1]: Started User Manager for UID 1240,0,normal
Jan 9 09:53:29 server1 cron[8953]: (user1) CMD (/usr/bin/update.sh),0,normal
Jan 16 13:19:07 server3 postfix/smtpd[6185]: connect from mail.example.com[192.168.186.179],0,normal
"Jan 29 17:24:54 server3 apache2[7134]: 192.168.165.99 - - [01/Jan/2024:22:48:28 +0000] ""GET /api/status HTTP/1.1"" 200 4528",0,normal
Jan 4 08:40:18 server4 systemd[1]: Started User Manager for UID 1862,0,normal
Jan 14 23:37:14 server1 NetworkManager[2577]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 19 15:48:38 server1 NetworkManager[9963]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 6 13:39:24 server2 NetworkManager[2825]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 23 03:06:07 server2 postfix/smtpd[1192]: connect from web.example.com[192.168.148.192],0,normal
Jan 13 14:30:57 server3 postfix/smtpd[3178]: connect from mail.example.com[192.168.243.184],0,normal
Jan 4 14:47:39 server3 sshd[9231]: Accepted publickey for www-data from 192.168.15.45 port 22 ssh2,0,normal
"Jan 24 03:52:32 server1 kernel: [53014] USB disconnect, address 2",0,normal
"Jan 6 23:42:56 server1 kernel: [17309] USB disconnect, address 1",0,normal
Jan 14 01:13:23 server4 NetworkManager[3934]: <info> device (eth0): state change: activated -> disconnected,0,normal
Jan 4 20:44:22 server1 postfix/smtpd[6669]: connect from mail.example.com[192.168.125.16],0,normal
"Jan 11 00:56:11 server2 apache2[1868]: 192.168.217.82 - - [29/Jan/2024:09:38:17 +0000] ""GET /contact.html HTTP/1.1"" 200 1291",0,normal
Jan 6 14:19:18 server3 NetworkManager[4719]: <info> device (eth0): state change: activated -> disconnected,0,normal
"Jan 24 02:49:19 server2 kernel: [69424] USB disconnect, address 2",0,normal
"Jan 27 06:25:42 server4 apache2[3265]: 192.168.230.65 - - [17/Jan/2024:22:12:41 +0000] ""GET /index.html HTTP/1.1"" 200 4905",0,normal
Jan 17 12:18:25 server3 systemd[1]: Started User Manager for UID 1025,0,normal
